map_id,map_name,handle,name,display_url,level,vocation,max_hp,max_mp,speed,attack,defense,command_label,damage_defense_type,queue_index_team,queue_index_enemy,source,encounter_handles
153,黄风寨_8,7488686002237979,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim",7486686002236449;7488686002237979
153,黄风寨_8,7490686002238200,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim",7490686002238200;7492686002238537
153,黄风寨_8,7492686002238537,蛮族弓手,monstermap/barbarianbowman.swf,16,游侠,560,360,130,149,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=149.000; baseline attack=144; local policy, not an original-server Attack claim",7490686002238200;7492686002238537
153,黄风寨_8,7494686002239485,咒巫师,monstermap/incantationshaman.swf,16,术士,500,550,130,208,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=207.500; baseline attack=200; local policy, not an original-server Attack claim",
153,黄风寨_8,7496686002240421,咒巫师,monstermap/incantationshaman.swf,16,术士,500,550,130,208,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=207.500; baseline attack=200; local policy, not an original-server Attack claim",
154,黄风寨_9,4401686309555513,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim",4401686309555513;4403686309556739
154,黄风寨_9,4403686309556739,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim",4401686309555513;4403686309556739
154,黄风寨_9,4405686309557261,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim",4405686309557261;4407686309558215
154,黄风寨_9,4407686309558215,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,190,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=189.500; baseline attack=183; local policy, not an original-server Attack claim",4405686309557261;4407686309558215
154,黄风寨_9,4409686309558350,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,547,350,130,129,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-156-1810686076568601;visible-156-1812686076568276;visible-156-1814686076569307;visible-156-1816686076570599;visible-157-7597686175728336; baseline attack=125; local policy, not an original-server Attack claim",4409686309558350;4411686309559260
154,黄风寨_9,4411686309559260,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,547,350,130,129,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-156-1810686076568601;visible-156-1812686076568276;visible-156-1814686076569307;visible-156-1816686076570599;visible-157-7597686175728336; baseline attack=125; local policy, not an original-server Attack claim",4409686309558350;4411686309559260
155,黄风寨_10,1800686416053680,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim",1800686416053680;2000686416054570
155,黄风寨_10,2000686416054570,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim",1800686416053680;2000686416054570
155,黄风寨_10,2200686416054601,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim",2200686416054601;2400686416055777
155,黄风寨_10,2400686416055777,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=140.250; baseline attack=136; local policy, not an original-server Attack claim",2200686416054601;2400686416055777
155,黄风寨_10,2600686416056495,黄风大寨主,monstermap/hfcastellan.swf,20,战士++,1500,564,130,182,0,普通攻击,physical,1,4,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=176; local policy, not an original-server Attack claim",2800686416057704;2600686416056495
155,黄风寨_10,2800686416057704,黄风寨夫人,monstermap/hflady.swf,20,游侠++,1200,704,130,168,0,普通攻击,physical,1,4,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=162; local policy, not an original-server Attack claim",2800686416057704;2600686416056495
156,黄风寨_11,1810686076568601,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim",1810686076568601;1812686076568276
156,黄风寨_11,1812686076568276,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim",1810686076568601;1812686076568276
156,黄风寨_11,1814686076569307,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim",1814686076569307;1816686076570599
156,黄风寨_11,1816686076570599,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,129,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=129.000; baseline attack=125; local policy, not an original-server Attack claim",1814686076569307;1816686076570599
156,黄风寨_11,1818686076571461,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,213,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=212.500; baseline attack=205; local policy, not an original-server Attack claim",
156,黄风寨_11,1820686076572431,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,213,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=212.500; baseline attack=205; local policy, not an original-server Attack claim",
156,黄风寨_11,1822686076573189,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,213,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=212.500; baseline attack=205; local policy, not an original-server Attack claim",
157,黄风寨_12,7597686175728336,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,184,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=183.750; baseline attack=178; local policy, not an original-server Attack claim",7597686175728336;7599686175728881
157,黄风寨_12,7599686175728881,蛮族弓手,monstermap/barbarianbowman.swf,17,游侠,600,360,130,184,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=183.750; baseline attack=178; local policy, not an original-server Attack claim",7597686175728336;7599686175728881
157,黄风寨_12,7601686175729343,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,212,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim",7601686175729343;7603686175731981
157,黄风寨_12,7603686175731981,咒巫师,monstermap/incantationshaman.swf,17,术士,550,550,130,212,0,法术普通攻击,magic,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim",7601686175729343;7603686175731981
157,黄风寨_12,7605686175731943,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,164,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=163.500; baseline attack=158; local policy, not an original-server Attack claim",7605686175731943;7607686175732966
157,黄风寨_12,7607686175732966,蛮族战士,monstermap/barbarianfighter.swf,18,战士,630,280,130,164,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=163.500; baseline attack=158; local policy, not an original-server Attack claim",7605686175731943;7607686175732966
64,飞仙洞_1,8216674186649650,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,148,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=147.500; baseline attack=143; local policy, not an original-server Attack claim",
64,飞仙洞_1,8218674186650741,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,148,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=147.500; baseline attack=143; local policy, not an original-server Attack claim",
65,飞仙洞_2,4710674219611654,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,125,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=124.500; baseline attack=120; local policy, not an original-server Attack claim",
65,飞仙洞_2,4730674219612608,蓝咒石怪,monstermap/bluemagicrock.swf,12,战士,560,214,130,125,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=124.500; baseline attack=120; local policy, not an original-server Attack claim",
66,飞仙洞_3,2579674249044327,蓝咒石怪,monstermap/bluemagicrock.swf,13,战士,573,224,130,147,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=146.500; baseline attack=142; local policy, not an original-server Attack claim",
66,飞仙洞_3,2581674249044878,蓝咒石怪,monstermap/bluemagicrock.swf,13,战士,573,224,130,147,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=146.500; baseline attack=142; local policy, not an original-server Attack claim",
66,飞仙洞_3,2583674249045842,蓝咒石怪,monstermap/bluemagicrock.swf,14,战士,586,294,130,147,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-66-2579674249044327;visible-66-2581674249044878;visible-64-8216674186649650;visible-64-8218674186650741;visible-65-4710674219611654; baseline attack=142; local policy, not an original-server Attack claim",
67,飞仙洞_4,5375674287331644,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim",
67,飞仙洞_4,5377674287332736,蓝咒石怪,monstermap/bluemagicrock.swf,14,战士,586,294,130,147,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-66-2579674249044327;visible-66-2581674249044878;visible-64-8216674186649650;visible-64-8218674186650741;visible-65-4710674219611654; baseline attack=142; local policy, not an original-server Attack claim",
67,飞仙洞_4,5379674287333653,蓝咒石怪,monstermap/bluemagicrock.swf,14,战士,586,294,130,147,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-66-2579674249044327;visible-66-2581674249044878;visible-64-8216674186649650;visible-64-8218674186650741;visible-65-4710674219611654; baseline attack=142; local policy, not an original-server Attack claim",
68,飞仙洞_5,1509674533823464,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim",
68,飞仙洞_5,1511674533825915,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim",
68,飞仙洞_5,1513674533826981,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim",
68,飞仙洞_5,1515674533827497,白咒石怪,monstermap/baimagicrock.swf,15,战士,632,320,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;visible-148-1060685893848234; baseline attack=181; local policy, not an original-server Attack claim",
69,飞仙洞_6,4255674575781235,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim",4261674575785819;4255674575781235
69,飞仙洞_6,4257674575782978,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim",
69,飞仙洞_6,4259674575784252,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim",
69,飞仙洞_6,4261674575785819,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim",4261674575785819;4255674575781235
71,飞仙洞_8,1183674677329555,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim",
71,飞仙洞_8,1185674677330655,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim",
71,飞仙洞_8,1187674677331194,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim",
71,飞仙洞_8,1189674677333369,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim",
71,飞仙洞_8,1191674677334956,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim",
71,飞仙洞_8,1193674677335390,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: same monster family inherited ratio from visible-74-9031674933909671;visible-74-9033674933911913; baseline attack=151; local policy, not an original-server Attack claim",
72,飞仙洞_9,5313674881098281,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,186,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.000; baseline attack=180; local policy, not an original-server Attack claim",
72,飞仙洞_9,5315674881099944,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,177,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=176.500; baseline attack=171; local policy, not an original-server Attack claim",
72,飞仙洞_9,5317674881101168,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,186,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.000; baseline attack=180; local policy, not an original-server Attack claim",5319674881102907;5317674881101168;5321674881103452
72,飞仙洞_9,5319674881102907,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,186,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.000; baseline attack=180; local policy, not an original-server Attack claim",5319674881102907;5317674881101168;5321674881103452
72,飞仙洞_9,5321674881103452,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,177,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=176.500; baseline attack=171; local policy, not an original-server Attack claim",5319674881102907;5317674881101168;5321674881103452
73,飞仙洞_10,5579674739334441,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim",
73,飞仙洞_10,5581674739336439,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim",
73,飞仙洞_10,5583674739338294,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim",
73,飞仙洞_10,5585674739340680,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,189,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim",
73,飞仙洞_10,5587674739342989,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,189,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim",
73,飞仙洞_10,5589674739343164,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,189,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=188.500; baseline attack=182; local policy, not an original-server Attack claim",
74,飞仙洞_11,9031674933909671,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=156.500; baseline attack=151; local policy, not an original-server Attack claim",9031674933909671;9033674933911913
74,飞仙洞_11,9033674933911913,白咒石怪,monstermap/baimagicrock.swf,16,游侠,570,364,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=156.500; baseline attack=151; local policy, not an original-server Attack claim",9031674933909671;9033674933911913
74,飞仙洞_11,9035674933912540,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim",
74,飞仙洞_11,9037674933914197,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,0,普通攻击,physical,1,4,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim",
74,飞仙洞_11,9039674933915532,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=157.000; baseline attack=152; local policy, not an original-server Attack claim",9039674933915532;9041674933916861
74,飞仙洞_11,9041674933916861,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,157,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=157.000; baseline attack=152; local policy, not an original-server Attack claim",9039674933915532;9041674933916861
75,飞仙洞_12,8110675527789273,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim",8110675527789273;8130675527791587
75,飞仙洞_12,8130675527791587,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim",8110675527789273;8130675527791587
75,飞仙洞_12,8150675527792799,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.500; baseline attack=180; local policy, not an original-server Attack claim",8150675527792799;8170675527794372;8190675527795636
75,飞仙洞_12,8170675527794372,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim",8150675527792799;8170675527794372;8190675527795636
75,飞仙洞_12,8190675527795636,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim",8150675527792799;8170675527794372;8190675527795636
75,飞仙洞_12,8210675527797680,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,187,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.500; baseline attack=180; local policy, not an original-server Attack claim",
76,飞仙洞_13,1038675671970511,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,172,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=171.500; baseline attack=166; local policy, not an original-server Attack claim",1038675671970511;1040675671971889
76,飞仙洞_13,1040675671971889,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,172,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=171.500; baseline attack=166; local policy, not an original-server Attack claim",1038675671970511;1040675671971889
76,飞仙洞_13,1042675671973672,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,172,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=171.500; baseline attack=166; local policy, not an original-server Attack claim",1042675671973672;1048675671977626
76,飞仙洞_13,1044675671974869,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,169,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim",1044675671974869;1046675671975970
76,飞仙洞_13,1046675671975970,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,169,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim",1044675671974869;1046675671975970
76,飞仙洞_13,1048675671977626,巨岩魔,monstermap/largerock.swf,20,战士++,1500,564,130,182,0,普通攻击,physical,1,4,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=176; local policy, not an original-server Attack claim",1042675671973672;1048675671977626
77,飞仙洞_14,3028675136602500,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim",3028675136602500;3030675136603700
77,飞仙洞_14,3030675136603700,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim",3028675136602500;3030675136603700
77,飞仙洞_14,3032675136605872,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.500; baseline attack=135; local policy, not an original-server Attack claim",
77,飞仙洞_14,3034675136606406,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim",3034675136606406;3036675136607240
77,飞仙洞_14,3036675136607240,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim",3034675136606406;3036675136607240
77,飞仙洞_14,3038675136609295,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.500; baseline attack=135; local policy, not an original-server Attack claim",
78,飞仙洞_15,1675675260682596,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.750; baseline attack=135; local policy, not an original-server Attack claim",1675675260682596;1677675260684828
78,飞仙洞_15,1677675260684828,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.750; baseline attack=135; local policy, not an original-server Attack claim",1675675260682596;1677675260684828
78,飞仙洞_15,1679675260685862,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.750; baseline attack=135; local policy, not an original-server Attack claim",1679675260685862;1681675260686878
78,飞仙洞_15,1681675260686878,岩化魔人,monstermap/magicrockman.swf,20,游侠++,1500,564,130,168,0,普通攻击,physical,1,4,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=162; local policy, not an original-server Attack claim",1679675260685862;1681675260686878
158,狮虎窟_1,5835621591157688,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,212,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim",
158,狮虎窟_1,5837621591158929,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,212,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim",
158,狮虎窟_1,5839621591159706,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,212,0,普通攻击,physical,1,4,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim",
