actor_key,label,duration_ms,travel_ms,reaction_ms,source_sha256
monsterbox/dhwarrior.swf,back,36,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,loadact,215,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,useItem,1000,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,duck,322,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,def,215,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,fall,536,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,yun,215,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,playit,179,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,die,536,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,nomalAtk,1536,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,escapeReady,215,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/dhwarrior.swf,escapeSuccess,608,72,536,7067a75b3af542b74f3e1ab7c2758dc7f50f93df27f65b2f13c0ce98b716ed84
monsterbox/bonelance.swf,battleStand,1534,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,beAttack_0,200,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,beAttack_1,200,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,move,34,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,back,34,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,loadact,200,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,useItem,934,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,duck,300,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,def,200,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,fall,434,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,yun,200,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,playit,167,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,die,434,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,nomalAtk,1734,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,escapeReady,200,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/bonelance.swf,escapeSuccess,567,68,434,90876d346d92184e04f0090c7f3d21ab771224779cbd64236a8e7f4cc0357e70
monsterbox/hadesrabbi.swf,battleStand,1786,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,beAttack_0,215,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,beAttack_1,215,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,move,36,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,back,36,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,loadact,215,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,useItem,1000,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,duck,322,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,def,215,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,fall,536,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,yun,215,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,playit,179,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,die,536,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,nomalAtk,2358,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,escapeReady,215,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/hadesrabbi.swf,escapeSuccess,608,72,536,4d8c5047cc5f369e89a679882c12c57c212bbafa922c86d22b5fa8de273b9754
monsterbox/dragonson.swf,battleStand,2143,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,beAttack_0,215,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,beAttack_1,215,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,move,36,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,back,36,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,loadact,215,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,useItem,1000,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,duck,322,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,def,215,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,fall,679,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,yun,215,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,playit,179,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,die,750,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,nomalAtk,1250,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,escapeReady,215,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/dragonson.swf,escapeSuccess,608,72,750,68b8804a80aa9189b4d6481e052934b4ce5a62e83a854842a41142533a45c53b
monsterbox/cracktoad.swf,battleStand,1965,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,beAttack_0,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,beAttack_1,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,move,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,back,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,loadact,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,useItem,1000,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,duck,322,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,def,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,fall,536,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,yun,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,playit,179,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,die,536,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,nomalAtk,2108,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,escapeReady,215,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/cracktoad.swf,escapeSuccess,608,430,536,c4e9989257e08154b23da9de845c77c9ef5737586c4fab70dfde0245974d7f54
monsterbox/crystalrock.swf,battleStand,893,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,beAttack_0,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,beAttack_1,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,move,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,back,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,loadact,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,useItem,1000,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,duck,322,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,def,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,fall,465,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,throw,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,yun,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,playit,179,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,die,465,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,nomalAtk,1572,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,escapeReady,215,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/crystalrock.swf,escapeSuccess,608,430,465,3daa5aa59114534fcf3e72f13c416339904077a00609c1de7ed56c140df8d9c6
monsterbox/drughornets.swf,battleStand,24108,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,beAttack_0,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,beAttack_1,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,move,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,back,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,loadact,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,useItem,1000,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,duck,322,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,def,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,fall,500,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,yun,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,playit,179,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,die,500,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,nomalAtk,1929,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,escapeReady,215,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/drughornets.swf,escapeSuccess,608,430,500,a51005d9cddf328d6f93abc38112300caae0d34158f56e3e050042de0abea737
monsterbox/hfcastellan.swf,battleStand,1608,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,beAttack_0,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,beAttack_1,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,move,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,back,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,loadact,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,useItem,1000,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,duck,322,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,def,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,fall,572,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,yun,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,playit,179,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,die,572,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,nomalAtk,1715,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,escapeReady,215,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hfcastellan.swf,escapeSuccess,608,430,572,58d05d97ce2e79ed937e700aa340626425461e235cfcafaa7ecb927f39c3304a
monsterbox/hflady.swf,battleStand,1608,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,beAttack_0,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,beAttack_1,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,move,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,back,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,loadact,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,useItem,1000,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,duck,322,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,def,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,fall,536,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,yun,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,playit,179,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,die,536,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,nomalAtk,2322,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,escapeReady,215,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hflady.swf,escapeSuccess,608,430,536,dd12e760a7961a852a23536f8d85d27ed5bd2a87bbbbdd81f39b6223ed8d9448
monsterbox/hfscastellan.swf,battleStand,1393,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,beAttack_0,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,beAttack_1,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,move,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,back,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,loadact,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,useItem,1000,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,duck,322,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,def,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,fall,465,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,yun,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,playit,179,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,die,465,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,nomalAtk,1822,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,escapeReady,215,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/hfscastellan.swf,escapeSuccess,608,430,465,3926e1b63ed32387e07589f4de104a4d130847631314ba817e65145eeb0029f4
monsterbox/beequeen.swf,battleStand,1400,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,beAttack_0,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,beAttack_1,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,move,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,back,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,loadact,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,useItem,934,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,duck,300,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,def,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,fall,967,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,yun,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,playit,167,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,die,967,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,nomalAtk,1634,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,escapeReady,200,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/beequeen.swf,escapeSuccess,567,400,967,f2f449d3d531703cc658b9201a5f441942086e446cad33604319a516f3f9edc6
monsterbox/forestspider.swf,battleStand,786,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,beAttack_0,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,beAttack_1,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,move,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,back,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,loadact,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,useItem,465,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,duck,322,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,def,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,fall,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,throw,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,yun,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,playit,179,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,die,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,nomalAtk,1179,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,escapeReady,215,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/forestspider.swf,escapeSuccess,608,430,215,7d03c327a929e569f476610424be951c8678ab9623df93efa8aa3222c29d96f7
monsterbox/flowerking.swf,battleStand,10000,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,beAttack_0,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,beAttack_1,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,move,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,back,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,loadact,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,useItem,1000,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,duck,322,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,def,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,fall,429,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,yun,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,playit,179,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,die,429,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,nomalAtk,2143,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,escapeReady,215,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/flowerking.swf,escapeSuccess,608,430,429,d9d9b3544a00033c167a516a27000d85aba34e470ff4f65ac46ae4078915e97f
monsterbox/goldcayman.swf,battleStand,30715,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,beAttack_0,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,beAttack_1,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,move,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,back,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
monsterbox/goldcayman.swf,loadact,215,430,358,24573c93d8b6fe6bc52d924241ad4e40e9d6ae8231863a66845fce29f9c47d37
