map_id,source_monster_handle,exp_delta,items,window_count,item_counts,item_drop_windows,item_observed_rates,source,status
74,9031674933909671,0,废渣x1;石块x1;碎铁矿x1,1,废渣x2;石块x2;碎铁矿x1,废渣x1;石块x1;碎铁矿x1,废渣=1/1;石块=1/1;碎铁矿=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#74-baimagicrock-570,confirmed
74,9033674933911913,0,废渣x1;石块x1;碎铁矿x1,1,废渣x2;石块x2;碎铁矿x1,废渣x1;石块x1;碎铁矿x1,废渣=1/1;石块=1/1;碎铁矿=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#74-baimagicrock-570,confirmed
74,9035674933912540,0,废渣x2;石块x1;碎铁矿x1,2,废渣x2;石块x1;碎铁矿x1,废渣x2;石块x1;碎铁矿x1,废渣=2/2;石块=1/2;碎铁矿=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#74-baimagicrock-745,confirmed
74,9037674933914197,0,废渣x2;石块x1;碎铁矿x1,2,废渣x2;石块x1;碎铁矿x1,废渣x2;石块x1;碎铁矿x1,废渣=2/2;石块=1/2;碎铁矿=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#74-baimagicrock-745,confirmed
74,9039674933915532,584,石块x1;废渣x1,1,石块x1;废渣x1,石块x1;废渣x1,石块=1/1;废渣=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#74-crystalrock-708,confirmed
74,9041674933916861,584,石块x1;废渣x1,1,石块x1;废渣x1,石块x1;废渣x1,石块=1/1;废渣=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#74-crystalrock-708,confirmed
75,8110675527789273,632,废渣x2;石块x2;碎铁矿x1,2,废渣x4;石块x3;碎铁矿x1,废渣x2;石块x2;碎铁矿x1,废渣=2/2;石块=2/2;碎铁矿=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#75-crystalrock-730,confirmed
75,8130675527791587,632,废渣x2;石块x2;碎铁矿x1,2,废渣x4;石块x3;碎铁矿x1,废渣x2;石块x2;碎铁矿x1,废渣=2/2;石块=2/2;碎铁矿=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#75-crystalrock-730,confirmed
75,8150675527792799,292,废渣x1;石块x1,1,废渣x1;石块x1,废渣x1;石块x1,废渣=1/1;石块=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#75-crystalrock-547,confirmed
75,8170675527794372,632,废渣x2;石块x2;碎铁矿x1,2,废渣x4;石块x3;碎铁矿x1,废渣x2;石块x2;碎铁矿x1,废渣=2/2;石块=2/2;碎铁矿=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#75-crystalrock-730,confirmed
75,8190675527795636,632,废渣x2;石块x2;碎铁矿x1,2,废渣x4;石块x3;碎铁矿x1,废渣x2;石块x2;碎铁矿x1,废渣=2/2;石块=2/2;碎铁矿=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#75-crystalrock-730,confirmed
75,8210675527797680,292,废渣x1;石块x1,1,废渣x1;石块x1,废渣x1;石块x1,废渣=1/1;石块=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#75-crystalrock-547,confirmed
76,1038675671970511,632,废渣x1;L小喇叭x1;石块x1;碎铁矿x1,1,废渣x2;L小喇叭x1;石块x1;碎铁矿x1,废渣x1;L小喇叭x1;石块x1;碎铁矿x1,废渣=1/1;L小喇叭=1/1;石块=1/1;碎铁矿=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#76-crystalrock-730,confirmed
76,1040675671971889,632,废渣x1;L小喇叭x1;石块x1;碎铁矿x1,1,废渣x2;L小喇叭x1;石块x1;碎铁矿x1,废渣x1;L小喇叭x1;石块x1;碎铁矿x1,废渣=1/1;L小喇叭=1/1;石块=1/1;碎铁矿=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#76-crystalrock-730,confirmed
76,1042675671973672,632,废渣x1;L小喇叭x1;石块x1;碎铁矿x1,1,废渣x2;L小喇叭x1;石块x1;碎铁矿x1,废渣x1;L小喇叭x1;石块x1;碎铁矿x1,废渣=1/1;L小喇叭=1/1;石块=1/1;碎铁矿=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#76-crystalrock-730,confirmed
76,1044675671974869,584,废渣x1;石块x1,1,废渣x2;石块x1,废渣x1;石块x1,废渣=1/1;石块=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#76-crystalrock-547,confirmed
76,1046675671975970,584,废渣x1;石块x1,1,废渣x2;石块x1,废渣x1;石块x1,废渣=1/1;石块=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#76-crystalrock-547,confirmed
76,1048675671977626,682,废渣x1;石块x1;水晶x1;岩魔菱石x1;岩魔球石x1;巨岩魔的拳x1;巨岩魔的头x1;岩化护腿x1;蓝晶护肩x1,1,废渣x1;石块x1;水晶x1;岩魔菱石x1;岩魔球石x1;巨岩魔的拳x1;巨岩魔的头x1;岩化护腿x1;蓝晶护肩x1,废渣x1;石块x1;水晶x1;岩魔菱石x1;岩魔球石x1;巨岩魔的拳x1;巨岩魔的头x1;岩化护腿x1;蓝晶护肩x1,废渣=1/1;石块=1/1;水晶=1/1;岩魔菱石=1/1;岩魔球石=1/1;巨岩魔的拳=1/1;巨岩魔的头=1/1;岩化护腿=1/1;蓝晶护肩=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#76-largerock-1500,confirmed
77,3028675136602500,632,石块x2,2,石块x2,石块x2,石块=2/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#77-crystalrock-730,confirmed
77,3030675136603700,632,石块x2,2,石块x2,石块x2,石块=2/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#77-crystalrock-730,confirmed
77,3032675136605872,292,废渣x2;石块x1,2,废渣x2;石块x1,废渣x2;石块x1,废渣=2/2;石块=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#77-crystalrock-547,confirmed
77,3034675136606406,632,石块x2,2,石块x2,石块x2,石块=2/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#77-crystalrock-730,confirmed
77,3036675136607240,632,石块x2,2,石块x2,石块x2,石块=2/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#77-crystalrock-730,confirmed
77,3038675136609295,292,废渣x2;石块x1,2,废渣x2;石块x1,废渣x2;石块x1,废渣=2/2;石块=1/2,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#77-crystalrock-547,confirmed
78,1675675260682596,584,碎铁矿x1;废渣x1,1,碎铁矿x2;废渣x1,碎铁矿x1;废渣x1,碎铁矿=1/1;废渣=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#78-crystalrock-547,confirmed
78,1677675260684828,584,碎铁矿x1;废渣x1,1,碎铁矿x2;废渣x1,碎铁矿x1;废渣x1,碎铁矿=1/1;废渣=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#78-crystalrock-547,confirmed
78,1679675260685862,584,碎铁矿x1;废渣x1,1,碎铁矿x2;废渣x1,碎铁矿x1;废渣x1,碎铁矿=1/1;废渣=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#78-crystalrock-547,confirmed
78,1681675260686878,658,废渣x1;碎铁矿x1;石块x1;岩化护腿x1,1,废渣x1;碎铁矿x1;石块x1;岩化护腿x1,废渣x1;碎铁矿x1;石块x1;岩化护腿x1,废渣=1/1;碎铁矿=1/1;石块=1/1;岩化护腿=1/1,20260605_230911_564_session_21960/20260605_230922_544_conn_0002/server-to-client-0001.bin#78-magicrockman-1500,confirmed
